Source_1,Source_2,Source_3,Source_4,Target
-1.822142508668605,0.4039977203608707,-0.684522209813826,-0.6460312944941514,0.8698545247717832
-1.852624343460579,0.3674802506077209,-0.6463826283832842,-0.628596023287885,0.8588577482597958
-1.6918899232887235,0.4487605632111779,-0.5133954415843236,-0.6821141334703319,0.7763471958663521
-1.7529927702503638,0.732303284712374,-0.4508434315905186,-0.4558226495947597,0.80017570719105
-1.7037233895797188,0.6671782358379603,-0.36888049542366985,-0.489289802681044,0.8088945713391841
-1.6460704275765445,0.7040789267450436,-0.36201600619194374,-0.29642294390350293,0.9843500753569914
-1.3647408830313297,0.8525915616641672,-0.15327128049942831,-0.14598721877823564,0.9609223258129482
-1.5736407261698928,0.8115566446039051,-0.19924934276182266,-0.15240509615467257,1.112753423649609
-1.4944182399900263,0.9383826227405537,-0.10641838070405689,0.14804425335812169,1.2499366259050726
-1.262535097100823,0.9350893606848892,-0.0048134739132998094,-0.04326291579300723,1.0533034651443518
-1.304536982715385,1.009122089057118,0.15855104263125486,0.24705219294759193,1.349852164686847
-1.07647580414638,1.129749803062762,-0.03468246237004499,0.43242011285754856,1.3506259511429934
-1.046136708365945,1.307248282714688,0.3137763940832938,0.5265817724829777,1.2594131991144493
-1.0574210453575035,1.201445649922565,0.5523038367846053,0.3990330518257689,1.375068749955757
-0.553693626118275,1.3851024285534315,0.5424348757508091,0.6570031441937109,1.4324132500110056
-0.6211869728522897,1.414676969509719,0.500795673701504,0.8268017804747647,1.5309019810265383
-0.23470202316433464,1.4427608190687673,0.6076423913758823,0.8833041347281335,1.6067493630977308
-0.5130805461829339,1.5892056823221596,0.7073824278462396,1.0329086738192819,1.6721820171235053
-0.006872493017179071,1.6440291200590298,0.7585859495734169,1.1896714202097691,1.7613773819488303
-0.22941045978758298,1.512648401481503,0.8976453908522041,1.1794427077064604,1.8099154433695757
0.14337815084160188,1.510681603119388,1.0584490061034553,1.2921585109998286,1.6040388943227653
0.30068875488131785,1.7087010246355658,1.0631672064617348,1.2994991571872077,1.9775865131896089
0.41801761415706096,1.834228965683621,1.188559933045892,1.3585202818517406,2.084192850104941
0.268874536232355,1.9525586206836405,1.4801809856892045,1.4605292958842762,2.050671922418371
0.5641753555769407,2.0821208616292033,1.6546159841537371,1.5558416456979263,2.1385707475687403
0.6899358987321066,1.9270228210891558,1.6814548833515743,1.806339359471697,1.8463121877370092
0.6409797824851027,2.05622971282008,1.579773013408767,1.7165441659040959,2.038371996919224
0.7032472107479875,2.2325845401432236,1.8550347629903723,1.6386982504950234,1.9554052306659795
0.9354240626829989,2.077781598464306,2.02149312981,1.8206953446328888,2.016099023261713
1.1209190224630807,2.1942376167229103,1.803979314873086,1.8748614888969406,2.05245459653279
0.8489694671593242,2.249323194345233,2.0156677224879167,1.9808578003608748,2.0838173677861027
1.060731952205225,2.2369383537407592,1.9419769265956963,1.9372267116471449,2.086672558236188
1.0923486843041124,2.2550364540930166,2.271023101205893,1.845072255322517,2.05824267836156
1.101360532249745,2.305622351122529,2.1660963093494097,2.0629940247130216,2.111937938329216
1.1041952054851878,2.1572374592677903,2.3231258875066065,1.898213000785096,2.2464654601327494
1.4629451088198129,2.1175364918637594,2.375184035249556,2.040053919864992,2.1270544486406187
1.2344863839189717,2.3298359129734028,2.197048810506265,1.914731642341688,1.947745458657642
1.4661359123905573,2.079130419494109,2.2377423155224463,2.0315197580629767,1.9824331321038475
1.3581133061600934,2.097108459124656,2.3015225705874336,1.8816609458569218,2.020686600451661
1.4496345524167185,2.153344937328392,2.1335382730020416,1.9871482166381698,1.9454675512683126
1.6316236873935266,2.150570814643383,2.04496634094247,1.9556127710660625,1.703328766272081
1.3128592300980184,2.011153900834266,2.012945954457734,1.9130897838725032,1.94297773111414
1.3607393972447561,2.0457003389631407,2.0154194548666724,1.8971303002637407,1.7092733389012025
1.4143058179066184,1.815213732013055,2.2194597908735547,1.9622387062575644,1.708990057478238
1.3871809850444003,1.6806065021951895,1.943319404494721,1.8780123637940676,1.610864528055621
1.5145704831141535,1.733679779856491,1.737611197686458,1.8411090573739,1.3864287886576805
1.3524784454667391,1.5772234760443282,1.807190906934944,1.8038091990320366,1.5196818151374878
1.1521228808021893,1.4151005276808262,1.7508380005266218,1.7510320698764288,1.2894678845068681
1.160420445924712,1.4074065289034219,1.4590973280566293,1.709661312843344,1.0279455188802706
1.2996724675288809,1.2501332325674455,1.5223687315859253,1.5171833728601567,1.1124263957717828
1.0101504761260032,1.093009363939779,1.3542961442355381,1.4859462547024378,0.9752395764700384
1.0445248725141132,1.0270925864810125,1.3379216548133277,1.354666505593805,1.117013842044342
1.009625707259595,0.9346677990740764,1.2619897025051787,1.39104512273755,0.891545122069172
0.8395656450903416,0.901696889544415,1.0153266289437504,1.31084129639333,0.7079744972963327
0.5100681148482111,0.492526956178471,1.0448069019184694,1.1434191533191447,0.4965887238807654
0.7296473982625391,0.3131896203786787,0.9541638142233171,1.078466591667127,0.6590407448932694
0.7114746876237787,0.26542652775866843,0.8562754488059633,1.065635627777875,0.39206783317126076
0.3129900221342917,0.3666265122231019,0.9849403129951556,0.9553429929892407,0.4067564797373132
0.4217819240720855,0.14418548207313778,0.65425934247505,1.0100104976923245,0.11150234443402812
0.5882007033911772,0.20670573110336887,0.7287171102352035,1.0183562808846405,0.21960227371979238
0.28664178567640286,-0.02652516010784365,0.7380790354321061,0.8327702509840359,0.2198566259842136
0.2152015527620765,-0.05065545221912462,0.7205919706865815,0.7725858370815816,0.09125426768367824
0.3127572792746939,0.1184823807796313,0.8377818001650661,0.755616497689421,-0.040012863043405456
0.46807898045852114,-0.06127532166112698,0.8938794757900067,0.8391254679427741,0.1864637241697437
0.3684735239608487,-0.015842644515028523,0.8417428954887709,0.879168034383193,0.12061134133046678
0.262343752368445,-0.20537388090949155,0.9488966302635907,0.9118468014957648,-0.016256616851060095
0.45198425013660093,-0.2546266691572009,0.9254147376536764,0.8306824300195484,-0.3450862460412138
0.2949838539356249,-0.014459043716724976,0.8246374413586153,0.9173466863357574,0.16194288775153007
0.06728555523101154,-0.1949279508952484,0.9279350883671503,0.9002555731542298,0.08672730680356353
0.4128413553253277,-0.04884266412876502,1.09790480090777,0.9325906228020409,0.1006604275173171
0.35086786351376165,-0.0030581993264780713,1.212425174031856,0.9714147253232501,0.013812547544770022
0.26988876399202455,0.10873419613633167,1.256100429808419,1.1365075518304955,-0.0718506154438915
0.3137899734679361,0.0963962066700447,1.3053061057588236,0.8942717915533409,0.010738435791979136
0.3480350602231503,0.04639273217741959,1.2092834708025393,0.9792929693768809,-0.028576167164912035
0.4132230842491153,0.05567689087682228,1.1711490047347397,0.854918545036644,0.010428039231726915
0.3950035847737538,-0.10384180659704892,1.1886236253820395,1.0822320350876389,-0.008453934854178904
0.500053567594434,-0.09229072593460563,0.9055111753714071,0.9531990523380984,-0.15983632829719274
0.20828085879058894,-0.019656895679269978,1.0662675535219437,0.5632586757988973,-0.323178722925925
0.030144989023780804,-0.15184335512552863,0.9416814003423224,0.709429344730248,-0.4463369969403108
0.00621674769072833,-0.22056295050546587,0.4837747478966347,0.313991241818603,-0.6276778927340875
-0.4373445095776131,-0.6740261838469728,0.5056687779982577,0.13104185287306677,-0.8779321091941824
-0.6914974025381193,-0.7697771955996217,0.0833279797389973,-0.08730093811106107,-1.0065716711331887
-0.7918003389809855,-0.9886624685925378,-0.09182730189561672,-0.3606623155318186,-1.3712431416865192
-1.1782314650126706,-1.0778885069065398,-0.4928986685442735,-0.640170534212786,-1.599273459179371
-1.4544873994784937,-1.591949348274584,-0.6890192861617178,-0.9351296697543561,-1.820525840853535
-1.7119977785804308,-1.501260163179421,-0.9677086774301481,-1.190446578800253,-2.0180627813996184
